Column1,Ligand_name,SMILES
5587,testmol68,CC=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)OC)C)C)C)C)C)C)C
5588,testmol69,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1ccccc1O)C)C)C)C)C)C)C)C
5589,testmol70,CCC(=O)C(=O)O
5590,testmol71,C(C(C(=O)O)OP(=O)(O)O)O
5591,testmol72,C(C(C(=O)O)OP(=O)(O)O)OP(=O)(O)O
5592,testmol73,C1=C(C(C=C(C1O)Cl)Cl)Cl
5593,testmol74,CC(CC(C(=O)O)N)N
5594,testmol75,C1=C(C(C=C(C1O)Cl)O)Cl
5595,testmol76,c1c(c(cc(c1Cl)O)Cl)O
5596,testmol77,c1cc(c(cc1Cl)O)Cl
5597,testmol78,C(C(=O)C(C(C(=O)C(=O)O)O)O)O
5598,testmol79,CC1(C(COP(=O)(OP(=O)(O1)O)O)O)CO
5599,testmol80,CC(=O)C=CC=C(C(=O)O)O
5600,testmol81,CC(C)CC(=O)C(=O)O
5601,idarubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O
5602,bicalutamide,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O 
5603,teniposide,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O
5604,camptothecin,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
5605,JMS-053,C1=CC=C(C=C1)C2=CC3=C(S2)C(=N)C(=O)NC3=O
5606,etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
5607,azt,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
5608,naproxen,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O 
5609,indoxyl sulfate,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O
5610,ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
5611,diazepam,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
5612,oxyphenbutazone,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3
5613,CMPF,CCCC1=C(C(=C(O1)CCC(=O)O)C(=O)O)C
5614,azapropazone,CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C
5615,diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
5616,warfarin,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O
5617,testmol1,Cc1cccc(c1n2c(cc(c2C)/C=N\NC(=O)C(=O)Nc3ccc(cc3)[N+](=O)[O-])C)C
5618,testmol2,C[C@H]1CCCC[NH+]1CC#CC(c2ccccc2)(c3ccccc3)O
5619,testmol3,Cc1ccc(cc1C)OCCOc2c(cc(cc2I)/C=N/n3cnnc3)OC
5620,testmol4,c1ccc(c(c1)C#N)Sc2ccccc2C(=O)OCC(=O)Nc3ccc4c(c3)OCCO4
5621,testmol5,COc1cccc(c1)NC(=O)c2cccnc2
5622,testmol6,CN=C=O
5623,testmol7,O=Cc1ccc(O)c(OC)c1
5624,testmol8,COc1cc(C=O)ccc1O
5625,testmol9,CC(=O)NCCC1=CNc2c1cc(OC)cc2
5626,testmol10,CC(=O)NCCc1c[nH]c2ccc(OC)cc12
5627,testmol11,CCc(c1)ccc2[n+]1ccc3c2[nH]c4c3cccc4
5628,testmol12,CCc1c[n+]2ccc3c4ccccc4[nH]c3c2cc1
5629,testmol13,CN1CCC[C@H]1c2cccnc2
5630,testmol14,CCC[C@@H](O)CC\C=C\C=C\C#CC#C\C=C\CO
5631,testmol15,CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C/C=C\C=C
5632,testmol16,O1C=C[C@H]([C@H]1O2)c3c2cc(OC)c4c3OC(=O)C5=C4CCC(=O)5
5633,testmol17,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1
5634,testmol18,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H]2[C@@H]1c3c(O)c(OC)c(O)cc3C(=O)O2
5635,testmol19,CC(=O)OCCC(/C)=C\C[C@H](C(C)=C)CCC=C
5636,testmol20,CC[C@H](O1)CC[C@@]12CCCO2
5637,testmol21,CC(C)[C@@]12C[C@@H]1[C@@H](C)C(=O)C2
5638,testmol22,OCCc1c(C)[n+](cs1)Cc2cnc(C)nc2N
5639,testmol53,CC(C)C(C(C(=O)O)O)C(=O)O
5640,testmol23,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
5641,testmol24,c1ccc(c(c1)O)O
5642,testmol25,CC(=O)OC(CC(=O)O)C[N+](C)(C)C
5643,testmol26,C1=CC(C(C(=C1)C(=O)O)O)O
5644,testmol27,CC(CN)O
5645,testmol28,C(C(=O)COP(=O)(O)O)N
5646,testmol29,CCn1cnc2c1ncnc2N
5647,testmol30,CCC(C)(C(C(=O)O)O)O
5648,testmol31,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O
5649,testmol32,c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)N(CC2CNc3c(c(=O)nc([nH]3)N)N2)C=O
5650,testmol33,c1c(cc(c(c1O)O)O)O
5651,testmol34,CCCCCC(=O)C=CC1C(CC(=O)C1CCCCCCC(=O)O)O
5652,testmol35,C1CCC(=O)NCCCCCC(=O)NCC1
5653,testmol36,C1C=CC(=NC1C(=O)O)C(=O)O
5654,testmol37,C(C(C(C(=O)C(=O)C(=O)O)O)O)O
5655,testmol38,c1cc(c(c(c1)O)O)C(=O)O
5656,testmol39,c1cc(c(c(c1)O)O)CCC(=O)O
5657,testmol40,CCC(C(=O)C)(C(=O)O)O
5658,testmol41,CC(=O)C(C)(C(=O)O)O
5659,testmol42,C(=C/C(=C(\C(=O)O)/N)/C(=O)O)\C=O
5660,testmol43,C(C(C(C1(C(N(C2C(N1O)C(=O)NC(=N2)N)O)O)O)O)O)O
5661,testmol44,C(C(C(C1C(N(c2c(c(=O)[nH]c(n2)N)N1)O)O)O)O)O
5662,testmol45,CC(=O)C(=O)C1=NC2C(N=C(NC2=O)N)N(C1O)O
5663,testmol46,C(C(C(C1=Nc2c([nH]c(nc2=O)N)N(C1O)O)O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O
5664,testmol47,C(=CC(=O)O)C=C(C(=O)O)N
5665,testmol48,C(=O)C(C(=O)O)N
5666,testmol49,C(=CC=O)C=C(C(=O)O)N
5667,testmol50,CC(CO)(C(COP(=O)(O)O)O)O
5668,testmol51,C(=CC(=O)O)C=C(C(=O)O)C(=O)O
5669,testmol52,C1=CC(OC1=O)(CC(=O)O)Cl
5670,testmol53,C(C(C(CO)O)O)C(=O)C(=O)O
5671,testmol54,CC(C)(CO)C(=O)C(=O)O
5672,testmol55,CC1(COC(=O)C1=O)C
5673,testmol56,C1C(C(C(OC1O)CO)O)O
5674,testmol57,CSCCC(=O)/C(=C/OP(=O)(O)O)/O
5675,testmol58,C(CC(=O)O)C(=O)/C=C/C=C(/C(=O)O)\O
5676,testmol59,C(CC(=O)O)C(C(=O)O)O
5677,testmol60,C(C(=O)[O-])(C(=O)[O-])O
5678,testmol61,C(C(=O)O)(C(=O)O)O
5679,testmol62,C(C(C(COP(=O)(O)O)O)O)C(=O)C(=O)O
5680,testmol63,CCC(C)C(=O)C(=O)O
5681,testmol64,C(CC(=O)N)C(=O)C(=O)O
5682,testmol65,CC(C)C(=O)C(=O)O
5683,testmol66,C(C(C(C(C(=O)C(=O)O)O)O)O)O
5684,testmol67,C(CC(=O)O)C(=O)C(=O)O
5685,testmol68,CCC(CC)(C(=O)NC(=O)N)Br
5686,testmol67,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)O)C)C)C)C)C)C)C)C
5687,testmol68,CC=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)OC)C)C)C)C)C)C)C
5688,testmol69,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1ccccc1O)C)C)C)C)C)C)C)C
5689,testmol70,CCC(=O)C(=O)O
5690,testmol71,C(C(C(=O)O)OP(=O)(O)O)O
5691,testmol72,C(C(C(=O)O)OP(=O)(O)O)OP(=O)(O)O
5692,testmol73,C1=C(C(C=C(C1O)Cl)Cl)Cl
5693,testmol74,CC(CC(C(=O)O)N)N
5694,testmol75,C1=C(C(C=C(C1O)Cl)O)Cl
5695,testmol76,c1c(c(cc(c1Cl)O)Cl)O
5696,testmol77,c1cc(c(cc1Cl)O)Cl
5697,testmol78,C(C(=O)C(C(C(=O)C(=O)O)O)O)O
5698,testmol79,CC1(C(COP(=O)(OP(=O)(O1)O)O)O)CO
5699,testmol80,CC(=O)C=CC=C(C(=O)O)O
5700,testmol81,CC(C)CC(=O)C(=O)O
5701,idarubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O
5702,bicalutamide,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O 
5703,teniposide,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O
5704,camptothecin,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
5705,JMS-053,C1=CC=C(C=C1)C2=CC3=C(S2)C(=N)C(=O)NC3=O
5706,etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
5707,azt,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
5708,naproxen,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O 
5709,indoxyl sulfate,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O
5710,ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
5711,diazepam,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
5712,oxyphenbutazone,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3
5713,CMPF,CCCC1=C(C(=C(O1)CCC(=O)O)C(=O)O)C
5714,azapropazone,CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C
5715,diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
5716,warfarin,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O
5717,testmol1,Cc1cccc(c1n2c(cc(c2C)/C=N\NC(=O)C(=O)Nc3ccc(cc3)[N+](=O)[O-])C)C
5718,testmol2,C[C@H]1CCCC[NH+]1CC#CC(c2ccccc2)(c3ccccc3)O
5719,testmol3,Cc1ccc(cc1C)OCCOc2c(cc(cc2I)/C=N/n3cnnc3)OC
5720,testmol4,c1ccc(c(c1)C#N)Sc2ccccc2C(=O)OCC(=O)Nc3ccc4c(c3)OCCO4
5721,testmol5,COc1cccc(c1)NC(=O)c2cccnc2
5722,testmol6,CN=C=O
5723,testmol7,O=Cc1ccc(O)c(OC)c1
5724,testmol8,COc1cc(C=O)ccc1O
5725,testmol9,CC(=O)NCCC1=CNc2c1cc(OC)cc2
5726,testmol10,CC(=O)NCCc1c[nH]c2ccc(OC)cc12
5727,testmol11,CCc(c1)ccc2[n+]1ccc3c2[nH]c4c3cccc4
5728,testmol12,CCc1c[n+]2ccc3c4ccccc4[nH]c3c2cc1
5729,testmol13,CN1CCC[C@H]1c2cccnc2
5730,testmol14,CCC[C@@H](O)CC\C=C\C=C\C#CC#C\C=C\CO
5731,testmol15,CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C/C=C\C=C
5732,testmol16,O1C=C[C@H]([C@H]1O2)c3c2cc(OC)c4c3OC(=O)C5=C4CCC(=O)5
5733,testmol17,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1
5734,testmol18,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H]2[C@@H]1c3c(O)c(OC)c(O)cc3C(=O)O2
5735,testmol19,CC(=O)OCCC(/C)=C\C[C@H](C(C)=C)CCC=C
5736,testmol20,CC[C@H](O1)CC[C@@]12CCCO2
5737,testmol21,CC(C)[C@@]12C[C@@H]1[C@@H](C)C(=O)C2
5738,testmol22,OCCc1c(C)[n+](cs1)Cc2cnc(C)nc2N
5739,testmol53,CC(C)C(C(C(=O)O)O)C(=O)O
5740,testmol23,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
5741,testmol24,c1ccc(c(c1)O)O
5742,testmol25,CC(=O)OC(CC(=O)O)C[N+](C)(C)C
5743,testmol26,C1=CC(C(C(=C1)C(=O)O)O)O
5744,testmol27,CC(CN)O
5745,testmol28,C(C(=O)COP(=O)(O)O)N
5746,testmol29,CCn1cnc2c1ncnc2N
5747,testmol30,CCC(C)(C(C(=O)O)O)O
5748,testmol31,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O
5749,testmol32,c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)N(CC2CNc3c(c(=O)nc([nH]3)N)N2)C=O
5750,testmol33,c1c(cc(c(c1O)O)O)O
5751,testmol34,CCCCCC(=O)C=CC1C(CC(=O)C1CCCCCCC(=O)O)O
5752,testmol35,C1CCC(=O)NCCCCCC(=O)NCC1
5753,testmol36,C1C=CC(=NC1C(=O)O)C(=O)O
5754,testmol37,C(C(C(C(=O)C(=O)C(=O)O)O)O)O
5755,testmol38,c1cc(c(c(c1)O)O)C(=O)O
5756,testmol39,c1cc(c(c(c1)O)O)CCC(=O)O
5757,testmol40,CCC(C(=O)C)(C(=O)O)O
5758,testmol41,CC(=O)C(C)(C(=O)O)O
5759,testmol42,C(=C/C(=C(\C(=O)O)/N)/C(=O)O)\C=O
5760,testmol43,C(C(C(C1(C(N(C2C(N1O)C(=O)NC(=N2)N)O)O)O)O)O)O
5761,testmol44,C(C(C(C1C(N(c2c(c(=O)[nH]c(n2)N)N1)O)O)O)O)O
5762,testmol45,CC(=O)C(=O)C1=NC2C(N=C(NC2=O)N)N(C1O)O
5763,testmol46,C(C(C(C1=Nc2c([nH]c(nc2=O)N)N(C1O)O)O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O
5764,testmol47,C(=CC(=O)O)C=C(C(=O)O)N
5765,testmol48,C(=O)C(C(=O)O)N
5766,testmol49,C(=CC=O)C=C(C(=O)O)N
5767,testmol50,CC(CO)(C(COP(=O)(O)O)O)O
5768,testmol51,C(=CC(=O)O)C=C(C(=O)O)C(=O)O
5769,testmol52,C1=CC(OC1=O)(CC(=O)O)Cl
5770,testmol53,C(C(C(CO)O)O)C(=O)C(=O)O
5771,testmol54,CC(C)(CO)C(=O)C(=O)O
5772,testmol55,CC1(COC(=O)C1=O)C
5773,testmol56,C1C(C(C(OC1O)CO)O)O
5774,testmol57,CSCCC(=O)/C(=C/OP(=O)(O)O)/O
5775,testmol58,C(CC(=O)O)C(=O)/C=C/C=C(/C(=O)O)\O
5776,testmol59,C(CC(=O)O)C(C(=O)O)O
5777,testmol60,C(C(=O)[O-])(C(=O)[O-])O
5778,testmol61,C(C(=O)O)(C(=O)O)O
5779,testmol62,C(C(C(COP(=O)(O)O)O)O)C(=O)C(=O)O
5780,testmol63,CCC(C)C(=O)C(=O)O
5781,testmol64,C(CC(=O)N)C(=O)C(=O)O
5782,testmol65,CC(C)C(=O)C(=O)O
5783,testmol66,C(C(C(C(C(=O)C(=O)O)O)O)O)O
5784,testmol67,C(CC(=O)O)C(=O)C(=O)O
5785,testmol68,CCC(CC)(C(=O)NC(=O)N)Br
5786,testmol67,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)O)C)C)C)C)C)C)C)C
5787,testmol68,CC=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)OC)C)C)C)C)C)C)C
5788,testmol69,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1ccccc1O)C)C)C)C)C)C)C)C
5789,testmol70,CCC(=O)C(=O)O
5790,testmol71,C(C(C(=O)O)OP(=O)(O)O)O
5791,testmol72,C(C(C(=O)O)OP(=O)(O)O)OP(=O)(O)O
5792,testmol73,C1=C(C(C=C(C1O)Cl)Cl)Cl
5793,testmol74,CC(CC(C(=O)O)N)N
5794,testmol75,C1=C(C(C=C(C1O)Cl)O)Cl
5795,testmol76,c1c(c(cc(c1Cl)O)Cl)O
5796,testmol77,c1cc(c(cc1Cl)O)Cl
5797,testmol78,C(C(=O)C(C(C(=O)C(=O)O)O)O)O
5798,testmol79,CC1(C(COP(=O)(OP(=O)(O1)O)O)O)CO
5799,testmol80,CC(=O)C=CC=C(C(=O)O)O
5800,testmol81,CC(C)CC(=O)C(=O)O
5801,idarubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O
5802,bicalutamide,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O 
5803,teniposide,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O
5804,camptothecin,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
5805,JMS-053,C1=CC=C(C=C1)C2=CC3=C(S2)C(=N)C(=O)NC3=O
5806,etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
5807,azt,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
5808,naproxen,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O 
5809,indoxyl sulfate,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O
5810,ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
5811,diazepam,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
5812,oxyphenbutazone,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3
5813,CMPF,CCCC1=C(C(=C(O1)CCC(=O)O)C(=O)O)C
5814,azapropazone,CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C
5815,diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
5816,warfarin,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O
5817,testmol1,Cc1cccc(c1n2c(cc(c2C)/C=N\NC(=O)C(=O)Nc3ccc(cc3)[N+](=O)[O-])C)C
5818,testmol2,C[C@H]1CCCC[NH+]1CC#CC(c2ccccc2)(c3ccccc3)O
5819,testmol3,Cc1ccc(cc1C)OCCOc2c(cc(cc2I)/C=N/n3cnnc3)OC
5820,testmol4,c1ccc(c(c1)C#N)Sc2ccccc2C(=O)OCC(=O)Nc3ccc4c(c3)OCCO4
5821,testmol5,COc1cccc(c1)NC(=O)c2cccnc2
5822,testmol6,CN=C=O
5823,testmol7,O=Cc1ccc(O)c(OC)c1
5824,testmol8,COc1cc(C=O)ccc1O
5825,testmol9,CC(=O)NCCC1=CNc2c1cc(OC)cc2
5826,testmol10,CC(=O)NCCc1c[nH]c2ccc(OC)cc12
5827,testmol11,CCc(c1)ccc2[n+]1ccc3c2[nH]c4c3cccc4
5828,testmol12,CCc1c[n+]2ccc3c4ccccc4[nH]c3c2cc1
5829,testmol13,CN1CCC[C@H]1c2cccnc2
5830,testmol14,CCC[C@@H](O)CC\C=C\C=C\C#CC#C\C=C\CO
5831,testmol15,CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C/C=C\C=C
5832,testmol16,O1C=C[C@H]([C@H]1O2)c3c2cc(OC)c4c3OC(=O)C5=C4CCC(=O)5
5833,testmol17,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1
5834,testmol18,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H]2[C@@H]1c3c(O)c(OC)c(O)cc3C(=O)O2
5835,testmol19,CC(=O)OCCC(/C)=C\C[C@H](C(C)=C)CCC=C
5836,testmol20,CC[C@H](O1)CC[C@@]12CCCO2
5837,testmol21,CC(C)[C@@]12C[C@@H]1[C@@H](C)C(=O)C2
5838,testmol22,OCCc1c(C)[n+](cs1)Cc2cnc(C)nc2N
5839,testmol53,CC(C)C(C(C(=O)O)O)C(=O)O
5840,testmol23,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
5841,testmol24,c1ccc(c(c1)O)O
5842,testmol25,CC(=O)OC(CC(=O)O)C[N+](C)(C)C
5843,testmol26,C1=CC(C(C(=C1)C(=O)O)O)O
5844,testmol27,CC(CN)O
5845,testmol28,C(C(=O)COP(=O)(O)O)N
5846,testmol29,CCn1cnc2c1ncnc2N
5847,testmol30,CCC(C)(C(C(=O)O)O)O
5848,testmol31,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O
5849,testmol32,c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)N(CC2CNc3c(c(=O)nc([nH]3)N)N2)C=O
5850,testmol33,c1c(cc(c(c1O)O)O)O
5851,testmol34,CCCCCC(=O)C=CC1C(CC(=O)C1CCCCCCC(=O)O)O
5852,testmol35,C1CCC(=O)NCCCCCC(=O)NCC1
5853,testmol36,C1C=CC(=NC1C(=O)O)C(=O)O
5854,testmol37,C(C(C(C(=O)C(=O)C(=O)O)O)O)O
5855,testmol38,c1cc(c(c(c1)O)O)C(=O)O
5856,testmol39,c1cc(c(c(c1)O)O)CCC(=O)O
5857,testmol40,CCC(C(=O)C)(C(=O)O)O
5858,testmol41,CC(=O)C(C)(C(=O)O)O
5859,testmol42,C(=C/C(=C(\C(=O)O)/N)/C(=O)O)\C=O
5860,testmol43,C(C(C(C1(C(N(C2C(N1O)C(=O)NC(=N2)N)O)O)O)O)O)O
5861,testmol44,C(C(C(C1C(N(c2c(c(=O)[nH]c(n2)N)N1)O)O)O)O)O
5862,testmol45,CC(=O)C(=O)C1=NC2C(N=C(NC2=O)N)N(C1O)O
5863,testmol46,C(C(C(C1=Nc2c([nH]c(nc2=O)N)N(C1O)O)O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O
5864,testmol47,C(=CC(=O)O)C=C(C(=O)O)N
5865,testmol48,C(=O)C(C(=O)O)N
5866,testmol49,C(=CC=O)C=C(C(=O)O)N
5867,testmol50,CC(CO)(C(COP(=O)(O)O)O)O
5868,testmol51,C(=CC(=O)O)C=C(C(=O)O)C(=O)O
5869,testmol52,C1=CC(OC1=O)(CC(=O)O)Cl
5870,testmol53,C(C(C(CO)O)O)C(=O)C(=O)O
5871,testmol54,CC(C)(CO)C(=O)C(=O)O
5872,testmol55,CC1(COC(=O)C1=O)C
5873,testmol56,C1C(C(C(OC1O)CO)O)O
5874,testmol57,CSCCC(=O)/C(=C/OP(=O)(O)O)/O
5875,testmol58,C(CC(=O)O)C(=O)/C=C/C=C(/C(=O)O)\O
5876,testmol59,C(CC(=O)O)C(C(=O)O)O
5877,testmol60,C(C(=O)[O-])(C(=O)[O-])O
5878,testmol61,C(C(=O)O)(C(=O)O)O
5879,testmol62,C(C(C(COP(=O)(O)O)O)O)C(=O)C(=O)O
5880,testmol63,CCC(C)C(=O)C(=O)O
5881,testmol64,C(CC(=O)N)C(=O)C(=O)O
5882,testmol65,CC(C)C(=O)C(=O)O
5883,testmol66,C(C(C(C(C(=O)C(=O)O)O)O)O)O
5884,testmol67,C(CC(=O)O)C(=O)C(=O)O
5885,testmol68,CCC(CC)(C(=O)NC(=O)N)Br
5886,testmol67,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)O)C)C)C)C)C)C)C)C
5887,testmol68,CC=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)OC)C)C)C)C)C)C)C
5888,testmol69,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1ccccc1O)C)C)C)C)C)C)C)C
5889,testmol70,CCC(=O)C(=O)O
5890,testmol71,C(C(C(=O)O)OP(=O)(O)O)O
5891,testmol72,C(C(C(=O)O)OP(=O)(O)O)OP(=O)(O)O
5892,testmol73,C1=C(C(C=C(C1O)Cl)Cl)Cl
5893,testmol74,CC(CC(C(=O)O)N)N
5894,testmol75,C1=C(C(C=C(C1O)Cl)O)Cl
5895,testmol76,c1c(c(cc(c1Cl)O)Cl)O
5896,testmol77,c1cc(c(cc1Cl)O)Cl
5897,testmol78,C(C(=O)C(C(C(=O)C(=O)O)O)O)O
5898,testmol79,CC1(C(COP(=O)(OP(=O)(O1)O)O)O)CO
5899,testmol80,CC(=O)C=CC=C(C(=O)O)O
5900,testmol81,CC(C)CC(=O)C(=O)O
5901,idarubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O
5902,bicalutamide,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O 
5903,teniposide,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O
5904,camptothecin,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
5905,JMS-053,C1=CC=C(C=C1)C2=CC3=C(S2)C(=N)C(=O)NC3=O
